Year,Site-yr,Site-no,Site,Soil,Texture,prevCrop,Till,Treatment,Treat-no,Plot,Rep,lbsN,FN,lbsP2O5,FP,lbsK20,FK,lbsS,FS,POP ha,POP ac,GDM,CDM,VDM,TDM,cobHi,HI,EARS,BARR,PROL,KERNE,KERNm,HSW,gUN,cUN,vUN,UN,NHI,gUP,cUP,vUP,UP,PHI,gUK,cUK,vUK,UK,KHI,gUCa,cUCa,vUCa,UCa,CaHI,gUMg,cUMg,vUMg,UMg,MgHI,gUS,cUS,vUS,US,SHI,gN,gP,gK,gCa,gMg,gS,cN,cP,cK,cCa,cMg,cS,vN,vP,vK,vCa,vMg,vS,SOM 0-4,SOM 4-8,SOM 0-8,SOM 8-16,pH 0-4,pH 4-8,pH 0-8,pH 8-16,bpH 0-4,bpH 4-8,bpH 0-8,bpH 8-16,Bray-P 0-4,Bray-P 4-8,Bray-P 0-8,Bray-P 8-16,cumBray-P8,cumBray-P16,Olsen-P 0-4,Olsen-P 4-8,Olsen-P 0-8,Olsen-P 8-16,cumOls-P8,cumOls-P16,K 0-4,K 4-8,K 0-8,K 8-16,cumK8,cumK16,NO3-12S,NO3-24S,NO3-36S,NO3-48S,avgNO3-S2ft,avgNO3-S3ft,avgNO3-S4ft,cumNO3-S,NO3-12F,NO3-24F,NO3-36F,NO3-48F,avgNO3-F,cumNO3-F,PSNT,Amino-N 0-6,Amino-N 6-12,SO4-S12,SO4-S24,SO4-S36,avgSO4-S,cumSO4-S,Zn 0-4,Zn 4-8,Zn 0-8,Fe 0-4,Fe 4-8,Fe 0-8,Mn 0-4,Mn 4-8,Mn 0-8,Cu 0-4,Cu 4-8,Cu 0-8,S 0-4,S 4-8,S 0-8,BD 0-8,irrigN,Observed L (F),Observed H (F),Normal L (F),Normal H (F),Observed Precip (inches),Observed S Fall (inches),GY Mg
2002,1,1,Mead,Tomek,siCL,soybean,NT,N4P1K1 ,7,103,1,250,280,41,20,43,40,0,0,63674,25768,13634,1628,11841,27103,0.89,0.50,70150,1.7,11.9,515,3615,37.7,223.5,10.1,132.1,365.7,0.61,49.5,0.9,7.1,57.5,0.86,54.2,19.6,268.2,342.0,0.16,2.5,0.4,51.0,53.8,0.05,25.5,1.0,23.2,49.7,0.51,17.5,1.0,10.8,29.3,0.60,1.64,0.36,0.40,0.02,0.19,0.13,0.62,0.06,1.20,0.03,0.06,0.06,1.12,0.06,2.26,0.43,0.20,0.09,3.54,3.00,3.27,3.43,6.53,5.90,6.22,6.33,7.00,6.65,6.83,7.00,34.8,14.5,24.7,3.1,65.1,73.8,24.2,10.7,17.4,2.7,46.1,53.5,515,312,413,269,1091,1837,5.5,3.2,1.3,1.3,4.4,3.4,2.8,46.2,,,,,,,,,,5.4,8.3,13.1,8.9,111.8,1.9,,1.9,59.0,,59.0,46.5,,46.5,1.1,,1.1,4.0,,4.0,1.32,90,30,49,21,41,T,0,15.65
2002,1,1,Mead,Tomek,siCL,soybean,NT,N4P1K1 ,7,208,2,250,280,41,20,43,40,0,0,71229,28825,13390,1353,8856,23598,0.91,0.57,69070,4.5,1.5,552,3810,35.1,190.8,8.4,88.6,287.8,0.66,38.9,0.8,4.0,43.6,0.89,46.3,16.3,182.0,244.5,0.19,2.3,0.4,36.5,39.1,0.06,14.8,0.8,20.4,36.0,0.41,16.6,0.8,8.6,26.0,0.64,1.42,0.29,0.35,0.02,0.11,0.12,0.62,0.06,1.20,0.03,0.06,0.06,1.00,0.05,2.05,0.41,0.23,0.10,3.37,2.78,3.07,2.16,6.15,5.83,5.99,6.49,6.77,6.42,6.60,7.00,12.2,5.2,8.7,2.4,23.0,29.5,7.8,3.0,5.4,0.3,14.3,15.2,608,398,503,300,1328,2161,5.4,2.4,2.3,2.3,3.9,3.4,3.1,50.7,,,,,,,,,,6.1,7.0,6.2,6.4,79.6,0.9,,0.9,53.0,,53.0,49.0,,49.0,1.6,,1.6,5.0,,5.0,1.32,90,27,43,21,41,0.01,T,15.37
2002,1,1,Mead,Tomek,siCL,soybean,NT,N4P1K1 ,7,304,3,250,280,41,20,43,40,0,0,67991,27515,13075,1300,8837,23213,0.91,0.56,67991,7.9,7.9,567,3853,33.9,190.4,8.1,67.3,265.7,0.72,34.9,0.7,2.4,38.0,0.92,43.3,15.6,184.7,243.7,0.18,2.2,0.3,33.7,36.3,0.06,16.1,0.8,18.2,35.2,0.46,14.5,0.8,6.9,22.2,0.66,1.46,0.27,0.33,0.02,0.12,0.11,0.62,0.06,1.20,0.03,0.06,0.06,0.76,0.03,2.09,0.38,0.21,0.08,3.34,2.80,3.07,2.31,6.17,5.66,5.91,6.30,6.58,6.38,6.48,7.00,25.6,7.1,16.3,3.1,43.2,51.8,17.2,6.1,11.6,0.8,30.7,32.8,608,324,466,300,1230,2063,5.7,3.0,1.4,1.4,4.3,3.4,2.9,47.0,,,,,,,,,,5.5,6.8,8.9,7.1,88.1,1.7,,1.7,54.0,,54.0,67.5,,67.5,1.5,,1.5,4.1,,4.1,1.32,90,31,36,21,42,T,T,15.01
2002,1,1,Mead,Tomek,siCL,soybean,NT,N4P1K1 ,7,405,4,250,280,41,20,43,40,0,0,69070,27952,13896,1460,9916,25271,0.90,0.55,74466,3.1,10.9,538,4006,34.7,204.7,9.1,97.0,310.7,0.66,41.9,0.8,3.2,46.0,0.91,47.7,17.6,226.8,292.1,0.16,2.2,0.4,43.3,45.9,0.05,16.8,0.9,21.1,38.8,0.43,16.3,0.9,9.3,26.4,0.62,1.47,0.30,0.34,0.02,0.12,0.12,0.62,0.06,1.20,0.03,0.06,0.06,0.98,0.03,2.29,0.44,0.21,0.09,3.29,2.76,3.02,2.48,6.09,5.75,5.92,6.23,6.76,6.57,6.67,6.70,9.2,4.8,7.0,3.1,18.5,27.2,6.4,2.8,4.6,0.7,12.1,14.1,581,355,468,308,1236,2090,8.0,3.1,0.1,0.1,5.6,3.7,2.8,45.1,,,,,,,,,,6.3,8.8,9.5,8.2,102.2,1.0,,1.0,43.5,,43.5,55.5,,55.5,1.6,,1.6,4.7,,4.7,1.32,90,23,52,22,42,0,0,15.95
2002,1,1,Mead,Tomek,siCL,soybean,NT,N4P2K2,8,102,1,250,280,82,40,86,80,0,0,59357,24021,13948,1363,11749,27060,0.91,0.52,70150,0.0,18.2,560,3931,35.5,213.5,8.5,129.4,351.4,0.61,46.3,0.8,6.5,53.5,0.86,53.7,16.4,304.1,374.2,0.14,2.4,0.4,52.7,55.4,0.04,14.2,0.9,24.2,39.3,0.36,17.1,0.8,10.6,28.5,0.60,1.53,0.33,0.39,0.02,0.10,0.12,0.62,0.06,1.20,0.03,0.06,0.06,1.10,0.06,2.59,0.45,0.21,0.09,3.47,3.03,3.25,2.52,6.07,6.00,6.04,6.08,6.75,6.65,6.70,6.67,36.6,20.6,28.6,3.4,75.4,84.8,28.3,13.3,20.8,2.3,54.9,61.4,542,335,439,238,1158,1818,6.6,4.1,2.0,2.0,5.3,4.2,3.6,59.3,10.1,11.3,9.1,5.8,9.1,149.1,,,,3.9,7.9,13.6,8.5,106.2,1.9,,1.9,86.0,,86.0,46.5,,46.5,1.3,,1.3,4.0,,4.0,1.32,90,29,75,22,43,0,0,16.01
2002,1,1,Mead,Tomek,siCL,soybean,NT,N4P2K2,8,202,2,250,280,82,40,86,80,0,0,65833,26642,13080,1426,10256,24762,0.90,0.53,69070,0.0,4.9,543,3752,34.9,209.9,8.9,103.2,322.0,0.65,39.4,0.8,5.9,46.1,0.85,48.3,17.2,243.0,308.6,0.16,2.2,0.4,42.6,45.2,0.05,13.2,0.9,23.4,37.5,0.35,15.6,0.8,9.0,25.4,0.61,1.61,0.30,0.37,0.02,0.10,0.12,0.62,0.06,1.20,0.03,0.06,0.06,1.01,0.06,2.37,0.42,0.23,0.09,3.58,2.92,3.25,2.29,6.34,6.10,6.22,6.29,7.00,6.70,6.85,7.00,12.6,5.4,9.0,3.1,23.8,32.4,9.7,3.0,6.4,0.7,16.8,18.7,569,242,406,308,1071,1925,6.2,3.4,1.5,1.5,4.8,3.7,3.1,50.7,9.8,14.7,14.6,10.2,12.3,202.8,,,,3.3,7.0,9.9,6.7,84.2,1.2,,1.2,48.0,,48.0,38.7,,38.7,1.1,,1.1,3.7,,3.7,1.32,90,32,62,22,43,0,0,15.01
2002,1,1,Mead,Tomek,siCL,soybean,NT,N4P2K2,8,307,3,250,280,82,40,86,80,0,0,63674,25768,12302,1355,11801,25457,0.90,0.48,71229,5.1,16.9,495,3528,34.9,190.2,8.4,131.5,330.1,0.58,36.5,0.8,8.4,45.6,0.80,43.8,16.3,314.4,374.5,0.12,2.1,0.4,46.8,49.2,0.04,14.5,0.8,21.4,36.8,0.39,14.5,0.8,10.6,25.9,0.56,1.55,0.30,0.36,0.02,0.12,0.12,0.62,0.06,1.20,0.03,0.06,0.06,1.11,0.07,2.66,0.40,0.18,0.09,3.21,2.92,3.07,2.26,6.65,6.18,6.41,6.47,7.00,6.31,6.65,7.00,15.0,8.9,12.0,1.8,31.6,36.6,12.4,9.0,10.7,0.1,28.2,28.5,503,320,411,293,1086,1897,4.3,4.0,2.6,2.6,4.2,3.7,3.4,55.7,9.7,18.8,16.7,9.0,13.6,223.5,,,,5.7,6.0,7.4,6.4,79.3,1.2,,1.2,48.0,,48.0,46.5,,46.5,1.3,,1.3,2.7,,2.7,1.32,90,30,61,23,43,0,0,14.12
2002,1,1,Mead,Tomek,siCL,soybean,NT,N4P2K2,8,404,4,250,280,82,40,86,80,0,0,62595,25331,13670,1444,9876,24989,0.90,0.55,70150,0.0,12.1,572,4016,34.0,200.8,9.0,97.4,307.2,0.65,36.2,0.8,3.0,40.0,0.90,45.1,17.4,219.1,281.6,0.16,2.5,0.4,43.3,46.2,0.05,10.2,0.9,19.3,30.4,0.34,16.0,0.8,8.4,25.2,0.63,1.47,0.27,0.33,0.02,0.07,0.12,0.62,0.06,1.20,0.03,0.06,0.06,0.99,0.03,2.22,0.44,0.20,0.09,3.48,2.65,3.07,2.51,6.30,5.99,6.14,6.36,7.00,6.59,6.80,7.00,30.8,7.7,19.2,3.1,50.8,59.4,19.1,7.1,13.1,1.6,34.6,39.1,597,402,499,328,1318,2226,3.5,1.1,0.1,0.1,2.3,1.6,1.2,19.7,12.0,10.1,15.0,13.1,12.5,206.3,,,,5.5,6.2,8.3,6.7,83.1,1.5,,1.5,42.0,,42.0,59.0,,59.0,1.8,,1.8,4.8,,4.8,1.32,90,20,31,23,44,T,T,15.69
2002,1,1,Mead,Tomek,siCL,soybean,NT,UNL,9,109,1,131,147,41,20,0,0,0,0,59357,24021,13390,1341,11033,25764,0.91,0.52,65833,3.6,14.5,605,3985,33.6,201.1,8.3,110.2,319.7,0.63,41.7,0.7,3.5,45.9,0.91,51.7,16.1,264.4,332.2,0.16,2.3,0.4,53.0,55.6,0.04,19.3,0.8,20.9,41.0,0.47,16.8,0.8,10.2,27.8,0.61,1.50,0.31,0.39,0.02,0.14,0.13,0.62,0.06,1.20,0.03,0.06,0.06,1.00,0.03,2.40,0.48,0.19,0.09,3.65,2.95,3.30,2.39,6.80,6.26,6.53,6.16,7.00,7.00,7.00,6.65,27.8,8.0,17.9,2.2,47.2,53.2,22.5,5.1,13.8,0.6,36.5,38.1,710,421,566,300,1493,2325,5.5,3.2,1.9,1.9,4.4,3.6,3.2,51.4,,,,,,,,,,3.6,6.1,8.4,6.0,75.6,2.2,,2.2,42.5,,42.5,48.0,,48.0,1.0,,1.0,3.1,,3.1,1.32,90,19,50,23,44,0,0,15.37
2002,1,1,Mead,Tomek,siCL,soybean,NT,UNL,9,201,2,131,147,41,20,0,0,0,0,67991,27515,13657,1432,11915,27003,0.91,0.51,72308,0.0,6.3,551,3988,34.2,208.7,8.9,127.4,344.9,0.60,41.5,0.8,7.2,49.5,0.84,50.5,17.2,258.3,326.0,0.15,2.3,0.4,52.7,55.4,0.04,21.8,0.9,24.3,47.0,0.46,16.8,0.8,13.2,30.8,0.54,1.53,0.30,0.37,0.02,0.16,0.12,0.62,0.06,1.20,0.03,0.06,0.06,1.07,0.06,2.17,0.44,0.20,0.11,3.37,2.98,3.17,2.34,6.01,5.71,5.86,6.51,5.82,6.25,6.04,7.00,11.3,5.0,8.1,2.2,21.5,27.6,9.0,5.7,7.3,0.9,19.4,21.9,604,316,460,269,1215,1961,7.6,4.0,2.2,2.2,5.8,4.6,4.0,64.6,,,,,,,,,,5.6,8.3,8.5,7.5,93.4,1.2,,1.2,59.0,,59.0,50.0,,50.0,1.2,,1.2,4.0,,4.0,1.32,90,25,41,23,45,0,0,15.68
2002,1,1,Mead,Tomek,siCL,soybean,NT,UNL,9,308,3,131,147,41,20,0,0,0,0,64753,26205,12577,1359,8791,22727,0.90,0.55,62595,5.0,1.7,608,3808,33.0,176.7,8.5,73.7,258.8,0.68,34.0,0.8,1.8,36.5,0.93,43.5,16.4,191.6,251.4,0.17,2.3,0.4,37.9,40.5,0.06,15.5,0.9,19.4,35.7,0.43,14.7,0.8,8.2,23.7,0.62,1.40,0.27,0.35,0.02,0.12,0.12,0.62,0.06,1.20,0.03,0.06,0.06,0.84,0.02,2.18,0.43,0.22,0.09,3.42,2.57,3.00,2.21,6.32,5.85,6.09,6.42,7.00,6.31,6.65,7.00,14.2,8.2,11.2,2.2,29.5,35.7,11.6,4.2,7.9,1.0,20.8,23.7,515,316,415,304,1097,1940,2.7,2.1,1.4,1.4,2.4,2.0,1.9,30.7,,,,,,,,,,4.1,5.1,5.7,4.9,61.7,1.3,,1.3,48.0,,48.0,64.0,,64.0,1.4,,1.4,4.3,,4.3,1.32,90,24,58,24,45,0,0,14.44
2002,1,1,Mead,Tomek,siCL,soybean,NT,UNL,9,409,4,131,147,41,20,0,0,0,0,64753,26205,13968,1429,11394,26790,0.91,0.52,67991,1.7,6.7,582,3959,35.3,217.5,8.9,110.9,337.2,0.64,44.1,0.8,6.5,51.5,0.86,51.2,17.2,260.9,329.3,0.16,2.4,0.4,48.3,51.1,0.05,21.5,0.9,24.5,46.9,0.46,16.9,0.8,11.4,29.1,0.58,1.56,0.32,0.37,0.02,0.15,0.12,0.62,0.06,1.20,0.03,0.06,0.06,0.97,0.06,2.29,0.42,0.22,0.10,3.11,2.46,2.78,2.33,6.23,5.91,6.07,6.48,6.43,6.80,6.62,7.00,21.6,6.7,14.1,2.5,37.3,44.1,13.2,5.6,9.4,0.3,24.8,25.7,558,347,452,289,1194,1994,4.7,1.6,0.5,0.5,3.2,2.3,1.8,29.6,,,,,,,,,,4.9,6.7,7.5,6.4,79.6,1.4,,1.4,46.5,,46.5,62.0,,62.0,1.7,,1.7,4.6,,4.6,1.32,90,27,60,24,46,0,0,16.03
2002,1,1,Mead,Tomek,siCL,soybean,NT,N3P1K1-split,10,101,1,175,196,41,20,43,40,0,0,65833,26642,13527,1384,10178,25089,0.91,0.54,70150,4.9,11.5,566,3968,34.1,202.4,8.6,99.7,310.7,0.65,43.3,0.8,4.9,49.0,0.88,48.9,16.7,231.3,296.9,0.16,2.3,0.4,48.3,51.0,0.05,18.0,0.9,19.7,38.6,0.47,15.8,0.8,9.7,26.3,0.60,1.50,0.32,0.36,0.02,0.13,0.12,0.62,0.06,1.20,0.03,0.06,0.06,0.98,0.05,2.27,0.47,0.19,0.09,3.45,2.96,3.21,2.57,6.08,5.45,5.76,6.03,6.55,6.48,6.52,6.60,25.0,12.1,18.5,2.7,48.9,56.5,17.5,7.5,12.5,1.9,33.0,38.2,519,261,390,253,1030,1732,6.7,3.5,2.1,2.1,5.1,4.1,3.6,59.0,,,,,,,,,,6.2,7.8,13.6,9.2,115.1,1.7,,1.7,87.5,,87.5,54.5,,54.5,1.3,,1.3,3.8,,3.8,1.32,90,44,76,25,46,0,0,15.53
2002,1,1,Mead,Tomek,siCL,soybean,NT,N3P1K1-split,10,209,2,175,196,41,20,43,40,0,0,65833,26642,13291,1561,11340,26191,0.89,0.51,66912,3.3,4.9,557,3726,35.7,203.9,9.7,104.4,318.0,0.64,40.8,0.9,5.0,46.7,0.87,47.8,18.8,239.0,305.6,0.16,2.3,0.4,38.3,41.0,0.06,20.6,1.0,18.8,40.3,0.51,16.2,0.9,9.9,27.0,0.60,1.53,0.31,0.36,0.02,0.15,0.12,0.62,0.06,1.20,0.03,0.06,0.06,0.92,0.04,2.11,0.34,0.17,0.09,3.54,2.75,3.14,2.20,6.27,6.00,6.13,6.40,7.00,6.45,6.72,7.00,11.2,4.2,7.7,2.4,20.4,27.0,7.6,2.2,4.9,0.5,12.9,14.2,601,351,476,312,1256,2121,4.5,1.8,1.6,1.6,3.2,2.6,2.4,38.9,,,,,,,,,,7.8,8.8,7.4,8.0,99.6,1.1,,1.1,46.5,,46.5,39.0,,39.0,1.1,,1.1,4.4,,4.4,1.32,90,54,79,25,47,0,0,15.26
2002,1,1,Mead,Tomek,siCL,soybean,NT,N3P1K1-split,10,305,3,175,196,41,20,43,40,0,0,66912,27078,13875,1329,9405,24609,0.91,0.56,67991,1.6,3.2,571,3883,35.7,199.7,8.3,91.7,299.6,0.67,35.1,0.7,2.8,38.6,0.91,45.4,16.0,213.6,275.0,0.17,2.6,0.3,45.8,48.7,0.05,9.5,0.8,19.5,29.8,0.32,15.0,0.8,9.6,25.4,0.59,1.44,0.25,0.33,0.02,0.07,0.11,0.62,0.06,1.20,0.03,0.06,0.06,0.98,0.03,2.27,0.49,0.21,0.10,3.41,2.86,3.13,2.32,6.38,5.87,6.13,6.33,7.00,6.48,6.74,7.00,11.8,6.0,8.9,2.6,23.5,30.6,7.8,3.4,5.6,1.4,14.8,18.6,612,320,466,293,1230,2041,6.9,3.0,1.4,1.4,5.0,3.8,3.2,52.0,,,,,,,,,,5.1,7.4,7.8,6.8,84.7,1.2,,1.2,56.5,,56.5,57.0,,57.0,1.3,,1.3,4.0,,4.0,1.32,90,46,67,25,47,0,0,15.93
2002,1,1,Mead,Tomek,siCL,soybean,NT,N3P1K1-split,10,401,4,175,196,41,20,43,40,0,0,66912,27078,13551,1584,11288,26423,0.90,0.51,69070,0.0,3.2,548,3783,35.8,203.7,9.8,102.0,315.6,0.65,42.2,0.9,4.2,47.3,0.89,48.4,19.1,269.4,336.8,0.14,2.3,0.4,42.8,45.6,0.05,18.4,1.0,19.9,39.3,0.47,16.9,0.9,9.5,27.3,0.62,1.50,0.31,0.36,0.02,0.14,0.12,0.62,0.06,1.20,0.03,0.06,0.06,0.90,0.04,2.39,0.38,0.18,0.08,3.27,2.71,2.99,2.27,6.58,6.08,6.33,6.19,7.00,6.64,6.82,6.49,18.1,7.4,12.8,2.6,33.7,40.9,10.6,4.9,7.8,0.2,20.5,21.1,589,324,456,293,1205,2015,7.8,3.7,2.0,2.0,5.8,4.5,3.9,62.9,,,,,,,,,,5.6,6.4,7.2,6.4,79.7,1.2,,1.2,41.0,,41.0,52.5,,52.5,1.3,,1.3,3.7,,3.7,1.32,90,33,61,26,48,0,0,15.56
2002,2,2,Wymore,Wymore,siCL,soybean,NT,N0P1K1 ,1,106,1,0,0,41,20,43,40,20,22,61516,24895,6355,786,5992,13133,0.89,0.48,61516,0.0,0.0,378,2325,27.3,71.0,4.6,35.8,111.5,0.64,11.7,0.5,2.0,14.2,0.82,17.8,7.4,90.3,115.5,0.15,1.2,0.2,29.3,30.8,0.04,6.5,0.5,15.9,22.8,0.28,6.1,0.5,7.1,13.7,0.45,1.12,0.18,0.28,0.02,0.10,0.10,0.59,0.06,0.94,0.03,0.06,0.06,0.60,0.03,1.51,0.49,0.27,0.12,3.12,2.69,2.90,2.15,6.35,6.08,6.21,6.35,7.00,6.51,6.76,7.00,7.9,3.1,5.5,10.3,14.5,43.0,4.4,1.2,2.8,8.6,7.4,31.1,402,402,402,183,1060,1569,4.2,0.4,4.0,4.0,2.3,2.9,3.2,51.6,0.4,2.8,0.5,0.9,1.1,18.8,20.0,201.0,114.6,4.0,3.5,4.2,3.9,48.5,1.5,,1.5,39.7,,39.7,37.9,,37.9,1.4,,1.4,3.9,,3.9,1.32,16,35,68,26,48,0,0,7.30
2002,2,2,Wymore,Wymore,siCL,soybean,NT,N0P1K1 ,1,205,2,0,0,41,20,43,40,20,22,66912,27078,5056,782,7124,12962,0.87,0.39,63674,4.8,0.0,284,1809,27.9,55.9,4.6,31.2,91.7,0.61,11.0,0.5,6.0,17.5,0.63,15.6,7.3,93.4,116.3,0.13,0.9,0.2,30.9,32.0,0.03,7.4,0.5,18.0,25.8,0.29,4.8,0.5,8.1,13.3,0.36,1.11,0.22,0.31,0.02,0.15,0.09,0.59,0.06,0.94,0.03,0.06,0.06,0.44,0.08,1.31,0.43,0.25,0.11,3.00,2.67,2.84,2.79,6.17,6.04,6.11,6.45,6.66,6.63,6.64,7.00,5.5,3.2,4.3,10.4,11.4,40.3,3.5,1.3,2.4,7.0,6.3,25.8,409,363,386,250,1019,1711,5.1,1.8,0.9,0.9,3.4,2.6,2.2,35.3,3.7,0.5,0.5,1.0,1.4,23.1,7.3,187.7,114.3,5.8,5.6,4.0,5.1,63.7,0.9,,0.9,46.5,,46.5,35.4,,35.4,1.4,,1.4,3.9,,3.9,1.32,16,42,72,26,49,0,0,5.80
2002,2,2,Wymore,Wymore,siCL,soybean,NT,N0P1K1 ,1,304,3,0,0,41,20,43,40,20,22,63674,25768,5620,934,6485,13038,0.86,0.43,61516,5.1,1.7,336,2064,27.2,64.9,5.5,31.0,101.4,0.64,13.9,0.6,1.3,15.7,0.88,18.6,8.8,90.4,117.8,0.16,1.0,0.3,33.1,34.4,0.03,3.1,0.5,16.7,20.4,0.15,5.7,0.6,8.2,14.4,0.39,1.15,0.25,0.33,0.02,0.05,0.10,0.59,0.06,0.94,0.03,0.06,0.06,0.48,0.02,1.39,0.51,0.26,0.13,2.95,2.37,2.66,2.56,6.67,5.93,6.30,6.35,7.00,6.76,6.88,7.00,6.4,3.4,4.9,10.9,12.9,43.0,3.3,1.5,2.4,7.5,6.3,27.1,433,343,388,261,1024,1749,3.5,1.0,0.5,0.5,2.3,1.7,1.4,22.7,3.5,1.0,1.1,0.8,1.6,25.4,11.8,184.5,120.8,4.5,4.4,4.8,4.6,56.7,1.0,,1.0,29.3,,29.3,32.1,,32.1,1.2,,1.2,3.5,,3.5,1.32,16,42,54,27,49,0.1,0,6.45
2002,2,2,Wymore,Wymore,siCL,soybean,NT,N0P1K1 ,1,407,4,0,0,41,20,43,40,20,22,65833,26642,5983,770,6350,13104,0.89,0.46,63674,3.3,0.0,370,2358,25.4,80.2,4.5,32.4,117.1,0.68,12.5,0.5,2.1,15.1,0.83,19.0,7.2,86.0,112.2,0.17,1.1,0.2,27.5,28.8,0.04,8.0,0.4,18.1,26.6,0.30,5.5,0.5,7.6,13.6,0.40,1.34,0.21,0.32,0.02,0.13,0.09,0.59,0.06,0.94,0.03,0.06,0.06,0.51,0.03,1.35,0.43,0.28,0.12,2.92,2.46,2.69,2.97,6.41,6.04,6.22,6.39,7.00,6.81,6.90,7.00,6.2,4.2,5.2,17.7,13.8,62.8,3.4,1.3,2.3,16.7,6.1,52.4,413,347,380,250,1004,1696,4.2,1.5,1.2,1.2,2.8,2.3,2.0,33.0,4.1,1.5,1.7,1.3,2.1,34.8,14.5,188.0,119.1,2.8,2.8,2.8,2.8,34.9,0.9,,0.9,31.0,,31.0,34.5,,34.5,1.1,,1.1,3.0,,3.0,1.32,16,51,64,27,50,T,0,6.87
2002,2,2,Wymore,Wymore,siCL,soybean,NT,N2P0K1,2,105,1,125,140,0,0,43,40,20,22,59357,24021,8945,1053,6889,16888,0.89,0.53,57199,3.6,0.0,488,2793,32.0,130.7,6.2,56.6,193.5,0.68,16.9,0.6,1.6,19.2,0.88,25.4,9.9,103.9,139.1,0.18,1.5,0.3,32.9,34.7,0.04,9.8,0.6,19.3,29.8,0.33,10.2,0.7,7.9,18.8,0.54,1.46,0.19,0.28,0.02,0.11,0.11,0.59,0.06,0.94,0.03,0.06,0.06,0.82,0.02,1.51,0.48,0.28,0.12,3.02,2.57,2.79,2.39,6.57,6.18,6.38,6.37,7.00,6.73,6.87,7.00,6.6,3.2,4.9,11.4,13.0,44.5,5.4,2.2,3.8,7.4,10.0,30.4,445,367,406,187,1071,1590,4.5,0.2,0.3,0.3,2.4,1.7,1.3,21.4,,,,,,,,,,3.7,5.2,7.4,5.4,67.8,1.0,,1.0,35.7,,35.7,34.2,,34.2,1.4,,1.4,3.1,,3.1,1.32,16,50,78,27,50,0.07,0,10.27
2002,2,2,Wymore,Wymore,siCL,soybean,NT,N2P0K1,2,203,2,125,140,0,0,43,40,20,22,67991,27515,9077,1032,7427,17537,0.90,0.52,65833,3.2,0.0,450,2961,30.7,123.5,6.1,52.7,182.3,0.68,15.6,0.6,5.9,22.1,0.70,26.0,9.7,100.2,135.9,0.19,1.5,0.3,35.6,37.4,0.04,6.9,0.6,24.8,32.3,0.21,10.3,0.6,7.7,18.6,0.55,1.36,0.17,0.29,0.02,0.08,0.11,0.59,0.06,0.94,0.03,0.06,0.06,0.71,0.08,1.35,0.48,0.33,0.10,2.85,2.52,2.68,2.66,6.42,6.04,6.23,6.25,7.00,6.57,6.79,7.00,6.3,3.1,4.7,13.9,12.4,50.9,5.8,1.4,3.6,11.1,9.5,40.2,402,355,378,250,999,1691,3.3,1.4,0.7,0.7,2.4,1.8,1.5,24.5,,,,,,,,,,6.3,6.5,7.1,6.6,82.4,1.1,,1.1,40.8,,40.8,31.6,,31.6,1.4,,1.4,3.0,,3.0,1.32,16,44,58,28,51,0.19,0,10.42
2002,2,2,Wymore,Wymore,siCL,soybean,NT,N2P0K1,2,306,3,125,140,0,0,43,40,20,22,67991,27515,9011,1021,7217,17248,0.90,0.52,67991,1.6,1.6,419,2847,31.7,115.2,6.0,53.8,175.0,0.66,14.8,0.6,0.4,15.8,0.94,25.5,9.6,90.7,125.8,0.20,1.4,0.3,31.8,33.6,0.04,4.9,0.6,21.5,26.9,0.18,9.8,0.6,7.8,18.2,0.54,1.28,0.16,0.28,0.02,0.05,0.11,0.59,0.06,0.94,0.03,0.06,0.06,0.75,0.01,1.26,0.44,0.30,0.11,2.79,2.43,2.61,3.19,6.38,6.20,6.29,6.56,7.00,6.81,6.90,7.00,6.1,3.4,4.8,7.5,12.6,33.4,3.1,1.0,2.1,4.8,5.5,18.8,382,335,359,195,947,1488,3.1,0.7,0.3,0.3,1.9,1.4,1.1,17.7,,,,,,,,,,3.7,4.8,5.0,4.5,56.0,0.8,,0.8,33.4,,33.4,29.4,,29.4,1.2,,1.2,3.7,,3.7,1.32,16,37,60,28,51,0,0,10.34
2002,2,2,Wymore,Wymore,siCL,soybean,NT,N2P0K1,2,406,4,125,140,0,0,43,40,20,22,63674,25768,9017,1089,5965,16071,0.89,0.56,63674,0.0,0.0,453,2883,31.3,116.3,6.4,47.7,170.5,0.68,13.7,0.6,0.9,15.2,0.90,24.0,10.2,88.9,123.1,0.19,1.6,0.3,26.0,27.9,0.06,5.9,0.6,16.5,23.0,0.25,10.3,0.7,6.3,17.2,0.60,1.29,0.15,0.27,0.02,0.06,0.11,0.59,0.06,0.94,0.03,0.06,0.06,0.80,0.01,1.49,0.44,0.28,0.10,2.72,2.35,2.53,2.31,6.19,6.10,6.14,6.22,6.86,6.81,6.84,6.74,7.6,3.0,5.3,8.1,14.0,36.6,4.0,1.2,2.6,7.4,6.8,27.2,394,374,384,238,1014,1674,4.8,1.3,0.4,0.4,3.1,2.2,1.7,28.1,,,,,,,,,,3.0,3.7,3.3,3.3,41.7,1.0,,1.0,32.1,,32.1,32.4,,32.4,1.1,,1.1,3.1,,3.1,1.32,16,34,60,28,52,0,0,10.35
